Alec Ingold,OAK,23,,16,4,6,6,44,7.3,1,4,14,0.4,2.8,100.0%,7.3,10,17,0,7,4,1.7,1.1,0.6,16,3.8,61,1,0
Tevin Jones,PIT,27,,5,0,10,4,61,15.3,0,1,28,0.8,12.2,40.0%,6.1,,,,0,,,,,4,15.3,61,0,0
Clive Walford,MIA,28,,7,3,8,4,57,14.3,0,4,19,0.6,8.1,50.0%,7.1,0,4,0,0,4,,0.6,0.0,4,15.3,61,0,0
Chris Lacy,DET,23,,7,2,10,3,60,20.0,0,2,48,0.4,8.6,30.0%,6.0,,,,0,,,,,3,20.0,60,0,0
Ben Braunecker ,CHI,25,,11,3,11,6,59,9.8,1,5,18,0.5,5.4,54.5%,5.4,,,,0,,,,,6,9.8,59,1,0
Tyler Conklin,MIN,24,,15,1,10,8,58,7.3,0,2,20,0.5,3.9,80.0%,5.8,,,,0,,,,,8,7.3,58,0,0
Qadree Ollison,ATL,23,,8,0,2,1,7,7.0,0,1,7,0.1,0.9,50.0%,3.5,22,50,4,6,6,2.3,6.3,2.8,23,2.5,57,4,1
Zach Line ,NOR,29,,12,2,10,6,36,6.0,0,1,12,0.5,3.0,60.0%,3.6,7,20,0,5,5,2.9,1.7,0.6,13,4.3,56,0,0
Andre Patton,LAC,25,WR,13,5,17,6,56,9.3,0,4,15,0.5,4.3,35.3%,3.3,,,,0,,,,,6,9.3,56,0,0
Deonte Harris*+,NOR,22,,14,1,6,6,24,4.0,0,2,13,0.4,1.7,100.0%,4.0,4,31,0,2,10,7.8,2.2,0.3,10,5.5,55,0,3
Rashard Higgins,CLE,25,,10,1,11,4,55,13.8,1,3,35,0.4,5.5,36.4%,5.0,,,,0,,,,,4,13.8,55,1,0
Khari Blasingame,TEN,23,,6,3,5,4,54,13.5,0,2,24,0.7,9.0,80.0%,10.8,,,,0,,,,,4,13.5,54,0,0
Luke Stocker,ATL,31,te,15,9,14,8,53,6.6,0,2,18,0.5,3.5,57.1%,3.8,,,,0,,,,,8,6.6,53,0,1
Stephen Carlson,CLE,23,te,9,5,7,5,51,10.2,1,2,21,0.6,5.7,71.4%,7.3,,,,0,,,,,5,10.2,51,1,0
Ross Travis,IND,26,,3,1,6,4,51,12.8,0,1,25,1.3,17.0,66.7%,8.5,,,,0,,,,,4,12.8,51,0,1
DeAndrew White,CAR,28,,10,0,9,4,51,12.8,0,3,18,0.4,5.1,44.4%,5.7,,,,0,,,,,4,12.8,51,0,0
Kenjon Barner,ATL,29,,14,0,8,6,22,3.7,0,1,13,0.4,1.6,75.0%,2.8,4,28,0,1,12,7.0,2.0,0.3,10,5.0,50,0,4
David Blough,DET,24,qb,5,5,1,1,19,19.0,1,1,19,0.2,3.8,100.0%,19.0,8,31,0,1,9,3.9,6.2,1.6,9,5.6,50,1,1
Lance Kendricks,LAC,31,,12,1,7,3,50,16.7,0,3,24,0.3,4.2,42.9%,7.1,,,,0,,,,,3,16.7,50,0,0
Devine Ozigbo,JAX,23,,10,0,5,3,23,7.7,0,1,12,0.3,2.3,60.0%,4.6,9,27,0,1,9,3.0,2.7,0.9,12,4.2,50,0,0
Deon Yelder,KAN,24,,9,1,4,3,50,16.7,0,2,24,0.3,5.6,75.0%,12.5,,,,0,,,,,3,16.7,50,0,0
Mike Davis,2TM,26,,12,1,8,7,22,3.1,0,1,7,0.6,1.8,87.5%,2.8,13,27,0,0,8,2.1,2.3,1.1,20,2.5,49,0,0
Taiwan Jones,HOU,31,,11,0,1,1,9,9.0,0,0,9,0.1,0.8,100.0%,9.0,9,40,0,3,11,4.4,3.6,0.8,10,4.9,49,0,0
Trevon Wesco,NYJ,24,,16,1,3,2,47,23.5,0,2,32,0.1,2.9,66.7%,15.7,1,2,0,1,2,2.0,0.1,0.1,3,16.3,49,0,0
Deontay Burnett,PHI,22,,1,1,4,2,48,24.0,0,1,41,2.0,48.0,50.0%,12.0,,,,0,,,,,2,24.0,48,0,0
Patrick DiMarco,BUF,30,fb,16,4,7,5,41,8.2,0,1,27,0.3,2.6,71.4%,5.9,3,7,0,0,4,2.3,0.4,0.2,8,6.0,48,0,0
Elijhaa Penny,NYG,26,,16,1,4,2,9,4.5,0,0,9,0.1,0.6,50.0%,2.3,15,39,0,2,6,2.6,2.4,0.9,17,2.8,48,0,0
Patrick Ricard*,BAL,25,FB,16,7,11,8,47,5.9,1,3,10,0.5,2.9,72.7%,4.3,,,,0,,,,,8,5.9,47,1,0
Alexander Hollins,MIN,23,,4,1,4,2,46,23.0,0,2,35,0.5,11.5,50.0%,11.5,,,,0,,,,,2,23.0,46,0,0
Cedrick Wilson,DAL,24,,6,0,8,5,46,9.2,0,2,14,0.8,7.7,62.5%,5.8,,,,0,,,,,5,9.2,46,0,0
Javorius Allen,NYG,28,,10,0,2,1,9,9.0,0,0,9,0.1,0.9,50.0%,4.5,10,36,1,3,19,3.6,3.6,1.0,11,4.1,45,1,0
C.J. Anderson,DET,28,,2,0,0,0,0,,0,0,0,0.0,0.0,0.0%,,16,43,0,1,9,2.7,21.5,8.0,16,2.7,43,0,0
Andy Janovich,DEN,26,,7,3,5,5,42,8.4,0,1,22,0.7,6.0,100.0%,8.4,1,1,1,1,1,1.0,0.1,0.1,6,7.2,43,1,0
Jason Moore,LAC,24,,10,0,5,2,43,21.5,0,2,32,0.2,4.3,40.0%,8.6,,,,0,,,,,2,21.5,43,0,0
Mason Rudolph,PIT,24,QB,10,8,0,0,0,,0,0,0,0.0,0.0,0.0%,,21,42,0,6,13,2.0,4.2,2.1,21,2.0,42,0,4
Derek Watt,LAC,27,,16,2,5,3,32,10.7,0,1,21,0.2,2.0,60.0%,6.4,7,10,1,6,3,1.4,0.6,0.4,10,4.2,42,1,0
Brett Hundley,ARI,26,,3,0,0,0,0,,0,0,0,0.0,0.0,0.0%,,7,41,0,3,14,5.9,13.7,2.3,7,5.9,41,0,0
David Njoku ,CLE,23,,4,1,10,5,41,8.2,1,3,18,1.3,10.3,50.0%,4.1,,,,0,,,,,5,8.2,41,1,0
Jared Goff,LAR,25,QB,16,16,0,0,0,,0,0,0,0.0,0.0,0.0%,,33,40,2,5,8,1.2,2.5,2.1,33,1.2,40,2,10
Brandon Allen,DEN,27,,3,3,0,0,0,,0,0,0,0.0,0.0,0.0%,,10,39,0,4,11,3.9,13.0,3.3,10,3.9,39,0,0
A.J. McCarron,HOU,29,,2,1,0,0,0,,0,0,0,0.0,0.0,0.0%,,5,39,1,3,18,7.8,19.5,2.5,5,7.8,39,1,0
Geremy Davis ,LAC,27,,7,1,3,3,38,12.7,0,1,19,0.4,5.4,100.0%,12.7,,,,0,,,,,3,12.7,38,0,0
Troy Fumagalli,DEN,24,te,11,5,9,6,38,6.3,1,1,9,0.5,3.5,66.7%,4.2,,,,0,,,,,6,6.3,38,1,0
T.J. Jones,NYG,27,,3,0,4,3,38,12.7,1,2,28,1.0,12.7,75.0%,9.5,,,,0,,,,,3,12.7,38,1,3
Paul Perkins ,DET,25,,4,0,1,1,9,9.0,0,0,9,0.3,2.3,100.0%,9.0,12,29,0,3,13,2.4,7.3,3.0,13,2.9,38,0,0
Elandon Roberts,NWE,25,,16,3,1,1,38,38.0,1,1,38,0.1,2.4,100.0%,38.0,,,,0,,,,,1,38.0,38,1,0
Steven Mitchell,HOU,25,,3,1,6,2,37,18.5,0,2,21,0.7,12.3,33.3%,6.2,,,,0,,,,,2,18.5,37,0,0
Diontae Spencer,DEN,27,,16,2,8,6,31,5.2,0,1,20,0.4,1.9,75.0%,3.9,3,6,0,0,9,2.0,0.4,0.2,9,4.1,37,0,3
JJ Nelson,OAK,27,,2,1,5,4,36,9.0,1,1,29,2.0,18.0,80.0%,7.2,,,,0,,,,,4,9.0,36,1,0
Ty Sambrailo,ATL,27,,13,0,1,1,35,35.0,1,1,35,0.1,2.7,100.0%,35.0,,,,0,,,,,1,35.0,35,1,0
Bobo Wilson,TAM,24,,6,1,11,3,35,11.7,0,2,14,0.5,5.8,27.3%,3.2,,,,0,,,,,3,11.7,35,0,3
Tom Brady ,NWE,42,QB,16,16,0,0,0,,0,0,0,0.0,0.0,0.0%,,26,34,3,8,17,1.3,2.1,1.6,26,1.3,34,3,4
Ishmael Hyman,TAM,24,,2,1,4,2,34,17.0,0,2,31,1.0,17.0,50.0%,8.5,,,,0,,,,,2,17.0,34,0,0
Marshawn Lynch ,SEA,33,,1,0,0,0,0,,0,0,0,0.0,0.0,0.0%,,12,34,1,2,15,2.8,34.0,12.0,12,2.8,34,1,0
Gunner Olszewski,NWE,23,,8,0,4,2,34,17.0,0,1,29,0.3,4.3,50.0%,8.5,,,,0,,,,,2,17.0,34,0,1
Troymaine Pope,LAC,26,,14,0,3,2,14,7.0,1,1,13,0.1,1.0,66.7%,4.7,10,20,0,0,8,2.0,1.4,0.7,12,2.8,34,1,1
Jordan Matthews,2TM,27,,3,1,12,4,33,8.3,0,1,10,1.3,11.0,33.3%,2.8,,,,0,,,,,4,8.3,33,0,0
Devin Funchess,IND,25,,1,1,5,3,32,10.7,0,2,16,3.0,32.0,60.0%,6.4,,,,0,,,,,3,10.7,32,0,0
C.J. Board,JAX,26,,4,0,4,2,31,15.5,0,1,23,0.5,7.8,50.0%,7.8,,,,0,,,,,2,15.5,31,0,0
Teddy Bridgewater,NOR,27,qb,9,5,0,0,0,,0,0,0,0.0,0.0,0.0%,,28,31,0,4,11,1.1,3.4,3.1,28,1.1,31,0,1
Anthony Sherman,KAN,31,,16,0,3,2,22,11.0,0,2,15,0.1,1.4,66.7%,7.3,4,9,0,3,5,2.3,0.6,0.3,6,5.2,31,0,0
Lee Smith,BUF,32,wr,16,5,5,4,31,7.8,1,2,9,0.3,1.9,80.0%,6.2,,,,0,,,,,4,7.8,31,1,0
Jay Ajayi,PHI,26,,3,0,1,0,0,,0,0,0,0.0,0.0,0.0%,0.0,10,30,0,3,11,3.0,10.0,3.3,10,3.0,30,0,0
Travis Benjamin,LAC,30,,5,2,16,6,30,5.0,0,3,13,1.2,6.0,37.5%,1.9,,,,0,,,,,6,5.0,30,0,0
Johnny Holton,PIT,28,,16,3,15,3,21,7.0,0,1,18,0.2,1.3,20.0%,1.4,1,9,0,1,9,9.0,0.6,0.1,4,7.5,30,0,0
Codey McElroy,TAM,27,,1,0,1,1,30,30.0,0,1,30,1.0,30.0,100.0%,30.0,,,,0,,,,,1,30.0,30,0,0
Drew Sample,CIN,23,,9,2,6,5,30,6.0,0,1,21,0.6,3.3,83.3%,5.0,,,,0,,,,,5,6.0,30,0,0
Philip Rivers,LAC,38,QB,16,16,0,0,0,,0,0,0,0.0,0.0,0.0%,,12,29,0,2,12,2.4,1.8,0.8,12,2.4,29,0,8
Nick Scott,LAR,24,,16,0,1,1,23,23.0,0,1,23,0.1,1.4,100.0%,23.0,1,6,0,0,6,6.0,0.4,0.1,2,14.5,29,0,0
Cody Core,NYG,25,,16,0,5,3,28,9.3,0,2,11,0.2,1.8,60.0%,5.6,,,,0,,,,,3,9.3,28,0,0
Pharaoh Brown,CLE,25,TE,9,6,3,2,27,13.5,0,1,18,0.2,3.0,66.7%,9.0,,,,0,,,,,2,13.5,27,0,0
Andre Roberts*,BUF,31,,13,0,7,3,20,6.7,0,1,7,0.2,1.5,42.9%,2.9,1,7,0,0,7,7.0,0.5,0.1,4,6.8,27,0,1
Da'Mari Scott,NYG,24,,5,2,3,2,22,11.0,0,2,11,0.4,4.4,66.7%,7.3,1,5,0,0,5,5.0,1.0,0.2,3,9.0,27,0,0
Cam Sims,WAS,23,,7,1,3,2,27,13.5,0,1,15,0.3,3.9,66.7%,9.0,,,,0,,,,,2,13.5,27,0,0
Ryan Switzer,PIT,25,,9,0,11,8,27,3.4,0,2,8,0.9,3.0,72.7%,2.5,,,,0,,,,,8,3.4,27,0,1
Dalyn Dawkins,TEN,25,,2,0,1,0,0,,0,0,0,0.0,0.0,0.0%,0.0,11,26,0,2,14,2.4,13.0,5.5,11,2.4,26,0,0
Tanner Hudson,TAM,25,,9,1,5,2,26,13.0,0,1,14,0.2,2.9,40.0%,5.2,,,,0,,,,,2,13.0,26,0,0
Johnny Mundt,LAR,25,,13,2,7,4,26,6.5,0,1,9,0.3,2.0,57.1%,3.7,,,,0,,,,,4,6.5,26,0,0
Russell Shepard,NYG,29,,3,0,8,3,25,8.3,0,1,12,1.0,8.3,37.5%,3.1,,,,0,,,,,3,8.3,25,0,0
Nick Bellore,SEA,30,,14,1,2,2,23,11.5,1,2,20,0.1,1.6,100.0%,11.5,,,,0,,,,,2,11.5,23,1,0
Nick Foles,JAX,30,,4,4,0,0,0,,0,0,0,0.0,0.0,0.0%,,4,23,0,2,13,5.8,5.8,1.0,4,5.8,23,0,2
T.J. Logan,TAM,25,,12,0,3,2,13,6.5,0,1,11,0.2,1.1,66.7%,4.3,3,10,0,0,6,3.3,0.8,0.3,5,4.6,23,0,0
Michael Crabtree,ARI,32,,2,1,5,4,22,5.5,0,0,9,2.0,11.0,80.0%,4.4,,,,0,,,,,4,5.5,22,0,0
Will Grier,CAR,24,,2,2,0,0,0,,0,0,0,0.0,0.0,0.0%,,7,22,0,2,11,3.1,11.0,3.5,7,3.1,22,0,1
Wes Hills,DET,24,,1,1,2,2,1,0.5,0,0,2,2.0,1.0,100.0%,0.5,10,21,2,3,15,2.1,21.0,10.0,12,1.8,22,2,0
Fred Brown,DEN,26,,13,1,3,2,21,10.5,0,1,16,0.2,1.6,66.7%,7.0,,,,0,,,,,2,10.5,21,0,1
Tyler Ervin ,2TM,26,,10,0,4,2,11,5.5,0,1,6,0.2,1.1,50.0%,2.8,1,10,0,1,10,10.0,1.0,0.1,3,7.0,21,0,2
Chris Moore,BAL,26,,14,1,5,3,21,7.0,0,0,13,0.2,1.5,60.0%,4.2,1,0,0,0,0,0.0,0.0,0.1,4,5.3,21,0,0
Eric Saubert,CHI,25,,2,0,3,2,21,10.5,0,1,11,1.0,10.5,66.7%,7.0,,,,0,,,,,2,10.5,21,0,0
Keith Smith,ATL,27,fb,16,5,3,1,13,13.0,0,1,13,0.1,0.8,33.3%,4.3,5,8,0,4,3,1.6,0.5,0.3,6,3.5,21,0,0
Josh Bellamy,NYJ,30,,7,0,3,2,20,10.0,0,1,15,0.3,2.9,66.7%,6.7,,,,0,,,,,2,10.0,20,0,0
Joe Flacco,DEN,34,QB,8,8,0,0,0,,0,0,0,0.0,0.0,0.0%,,12,20,0,4,9,1.7,2.5,1.5,12,1.7,20,0,8
Marqise Lee ,JAX,28,,6,1,4,3,18,6.0,0,2,8,0.5,3.0,75.0%,4.5,1,1,0,0,1,1.0,0.2,0.2,4,4.8,19,0,0
Donte Moncrief,2TM,26,,8,2,15,4,18,4.5,0,1,11,0.5,2.3,26.7%,1.2,,,,0,,,,,4,4.5,18,0,0
Stanley Morgan Jr.,CIN,23,,11,0,10,3,18,6.0,0,0,9,0.3,1.6,30.0%,1.8,,,,0,,,,,3,6.0,18,0,0
Alex Armah,CAR,25,,16,1,2,2,6,3.0,0,0,4,0.1,0.4,100.0%,3.0,6,11,1,1,4,1.8,0.7,0.4,8,2.1,17,1,0
Nick Bawden,DET,23,,10,2,6,4,17,4.3,0,1,10,0.4,1.7,66.7%,2.8,,,,0,,,,,4,4.3,17,0,0
Robert Davis,2TM,24,,6,3,5,2,17,8.5,0,2,11,0.3,2.8,40.0%,3.4,,,,0,,,,,2,8.5,17,0,0
Ashton Dulin,IND,22,,13,0,2,2,17,8.5,0,0,13,0.2,1.3,100.0%,8.5,,,,0,,,,,2,8.5,17,0,0
Darius Jennings,TEN,27,,8,0,5,2,17,8.5,0,2,11,0.3,2.1,40.0%,3.4,,,,0,,,,,2,8.5,17,0,0
Zach Zenner,3TM,28,,5,0,3,2,19,9.5,0,2,13,0.4,3.8,66.7%,6.3,3,-2,0,0,1,-0.7,-0.4,0.6,5,3.4,17,0,0
Rashard Davis,TEN,25,,1,0,1,1,16,16.0,0,1,16,1.0,16.0,100.0%,16.0,,,,0,,,,,1,16.0,16,0,0
Samaje Perine,2TM,24,,7,0,0,0,0,,0,0,0,0.0,0.0,0.0%,,5,16,0,1,9,3.2,2.3,0.7,5,3.2,16,0,0
Ventell Bryant ,DAL,23,,12,0,1,1,15,15.0,1,1,15,0.1,1.3,100.0%,15.0,,,,0,,,,,1,15.0,15,1,0
Josh Oliver ,JAX,22,,4,1,6,3,15,5.0,0,0,6,0.8,3.8,50.0%,2.5,,,,0,,,,,3,5.0,15,0,0
Michael Walker,JAX,23,,7,0,3,2,15,7.5,0,1,9,0.3,2.1,66.7%,5.0,,,,0,,,,,2,7.5,15,0,2
Ryan Grant,OAK,29,,2,1,9,4,14,3.5,0,1,9,2.0,7.0,44.4%,1.6,,,,0,,,,,4,3.5,14,0,0
Colt McCoy,WAS,33,,1,1,0,0,0,,0,0,0,0.0,0.0,0.0%,,2,14,0,1,9,7.0,14.0,2.0,2,7.0,14,0,2
Mike Thomas,LAR,25,,16,0,5,2,14,7.0,0,1,9,0.1,0.9,40.0%,2.8,,,,0,,,,,2,7.0,14,0,0
Cethan Carter ,CIN,24,,15,0,3,2,13,6.5,1,2,8,0.1,0.9,66.7%,4.3,,,,0,,,,,2,6.5,13,1,0
Cody Hollister ,TEN,26,,5,0,2,2,13,6.5,0,0,11,0.4,2.6,100.0%,6.5,,,,0,,,,,2,6.5,13,0,0
Isaac Nauta,DET,22,,6,0,3,2,13,6.5,0,1,10,0.3,2.2,66.7%,4.3,,,,0,,,,,2,6.5,13,0,0
Josh Rosen,MIA,22,,6,3,0,0,0,,0,0,0,0.0,0.0,0.0%,,3,13,0,0,6,4.3,2.2,0.5,3,4.3,13,0,1
Josh Adams,NYJ,23,,3,0,0,0,0,,0,0,0,0.0,0.0,0.0%,,8,12,0,1,10,1.5,4.0,2.7,8,1.5,12,0,0
Sean Culkin,LAC,26,,4,2,2,1,12,12.0,0,1,12,0.3,3.0,50.0%,6.0,,,,0,,,,,1,12.0,12,0,0
Damien Harris ,NWE,22,,2,0,0,0,0,,0,0,0,0.0,0.0,0.0%,,4,12,0,0,13,3.0,6.0,2.0,4,3.0,12,0,0
Case Keenum,WAS,31,QB,10,8,0,0,0,,0,0,0,0.0,0.0,0.0%,,9,12,1,2,9,1.3,1.2,0.9,9,1.3,12,1,6
Jeff Smith,NYJ,22,,1,0,2,1,12,12.0,0,1,12,1.0,12.0,50.0%,6.0,,,,0,,,,,1,12.0,12,0,0
Antony Auclair,TAM,26,te,8,5,3,1,11,11.0,0,1,11,0.1,1.4,33.3%,3.7,,,,0,,,,,1,11.0,11,0,0
Kevin Byard ,TEN,26,FS,16,16,1,1,11,11.0,0,1,11,0.1,0.7,100.0%,11.0,,,,0,,,,,1,11.0,11,0,0
John Franklin,TAM,25,,1,0,0,0,0,,0,0,0,0.0,0.0,0.0%,,1,11,0,1,11,11.0,11.0,1.0,1,11.0,11,0,0
Chris Manhertz,CAR,27,te,15,6,1,1,11,11.0,0,1,11,0.1,0.7,100.0%,11.0,,,,0,,,,,1,11.0,11,0,0
Scott Simonson,NYG,27,,5,1,2,2,11,5.5,0,1,10,0.4,2.2,100.0%,5.5,,,,0,,,,,2,5.5,11,0,0
De'Anthony Thomas,2TM,26,,14,0,2,1,6,6.0,0,0,6,0.1,0.4,50.0%,3.0,2,5,0,1,4,2.5,0.4,0.1,3,3.7,11,0,3
John Ursua,SEA,25,,3,0,1,1,11,11.0,0,1,11,0.3,3.7,100.0%,11.0,,,,0,,,,,1,11.0,11,0,0
Dexter Williams,GNB,22,,4,0,0,0,0,,0,0,0,0.0,0.0,0.0%,,5,11,0,0,5,2.2,2.8,1.3,5,2.2,11,0,0
Buddy Howell ,HOU,23,,16,0,0,0,0,,0,0,0,0.0,0.0,0.0%,,5,10,0,1,4,2.0,0.6,0.3,5,2.0,10,0,0
Levine Toilolo,SFO,28,,13,0,2,2,10,5.0,0,0,8,0.2,0.8,100.0%,5.0,,,,0,,,,,2,5.0,10,0,0
Austin Carr,NOR,26,,6,3,4,1,9,9.0,0,1,9,0.2,1.5,25.0%,2.3,,,,0,,,,,1,9.0,9,0,0
Josh Ferguson,WAS,26,,2,0,0,0,0,,0,0,0,0.0,0.0,0.0%,,3,9,0,1,7,3.0,4.5,1.5,3,3.0,9,0,0
John Kelly,LAR,23,,4,0,0,0,0,,0,0,0,0.0,0.0,0.0%,,3,9,0,0,6,3.0,2.3,0.8,3,3.0,9,0,0
Ben Koyack,JAX,26,te,11,6,3,1,9,9.0,0,0,9,0.1,0.8,33.3%,3.0,,,,0,,,,,1,9.0,9,0,0
Jordan Scarlett,CAR,23,,9,0,0,0,0,,0,0,0,0.0,0.0,0.0%,,4,9,0,0,6,2.3,1.0,0.4,4,2.3,9,0,0
Ryan Nall,CHI,24,,8,0,0,0,0,,0,0,0,0.0,0.0,0.0%,,2,8,0,1,7,4.0,1.0,0.3,2,4.0,8,0,0
Ricky Ortiz,NOR,25,,1,0,1,1,8,8.0,0,0,8,1.0,8.0,100.0%,8.0,,,,0,,,,,1,8.0,8,0,0
Jordan Thomas,HOU,23,,5,2,3,1,8,8.0,0,0,8,0.2,1.6,33.3%,2.7,,,,0,,,,,1,8.0,8,0,0
Jamal Agnew,DET,24,,13,0,2,1,-2,-2.0,0,0,-2,0.1,-0.2,50.0%,-1.0,1,9,0,1,9,9.0,0.7,0.1,2,3.5,7,0,1
Tony Brooks-James,PIT,25,,3,0,0,0,0,,0,0,0,0.0,0.0,0.0%,,8,7,0,0,8,0.9,2.3,2.7,8,0.9,7,0,0
Cody Davis ,JAX,30,,16,0,1,1,7,7.0,0,1,7,0.1,0.4,100.0%,7.0,,,,0,,,,,1,7.0,7,0,0
Dwayne Harris,OAK,32,,3,0,1,1,7,7.0,0,0,7,0.3,2.3,100.0%,7.0,,,,0,,,,,1,7.0,7,0,0
Chris Herndon,NYJ,23,,1,0,2,1,7,7.0,0,0,7,1.0,7.0,50.0%,3.5,,,,0,,,,,1,7.0,7,0,0
Eli Manning,NYG,38,,4,4,0,0,0,,0,0,0,0.0,0.0,0.0%,,4,7,0,1,6,1.8,1.8,1.0,4,1.8,7,0,3
Ben Roethlisberger,PIT,37,,2,2,0,0,0,,0,0,0,0.0,0.0,0.0%,,1,7,0,0,7,7.0,3.5,0.5,1,7.0,7,0,1
Tyrod Taylor ,LAC,30,,8,0,1,0,0,,0,0,0,0.0,0.0,0.0%,0.0,10,7,0,1,9,0.7,0.9,1.3,10,0.7,7,0,0
Chase Daniel,CHI,33,,3,1,0,0,0,,0,0,0,0.0,0.0,0.0%,,6,6,0,2,4,1.0,2.0,2.0,6,1.0,6,0,0
Dalton Schultz,DAL,23,,16,0,2,1,6,6.0,0,0,6,0.1,0.4,50.0%,3.0,,,,0,,,,,1,6.0,6,0,0
Jaleel Scott,BAL,24,,3,0,3,1,6,6.0,0,0,6,0.3,2.0,33.3%,2.0,,,,0,,,,,1,6.0,6,0,0
De'Lance Turner,MIA,24,,8,0,0,0,0,,0,0,0,0.0,0.0,0.0%,,4,6,0,0,5,1.5,0.8,0.5,4,1.5,6,0,0
Jakob Johnson,NWE,25,FB,4,3,2,1,5,5.0,0,0,5,0.3,1.3,50.0%,2.5,,,,0,,,,,1,5.0,5,0,0
Charles Jones,JAX,23,,4,0,1,1,5,5.0,0,0,5,0.3,1.3,100.0%,5.0,,,,0,,,,,1,5.0,5,0,0
Colin Jones,CAR,32,,16,0,0,0,0,,0,0,0,0.0,0.0,0.0%,,1,5,0,1,5,5.0,0.3,0.1,1,5.0,5,0,0
Tyrone Swoopes,SEA,25,,5,2,1,1,5,5.0,0,0,5,0.2,1.0,100.0%,5.0,,,,0,,,,,1,5.0,5,0,0
Darrell Daniels,ARI,25,,11,0,3,1,4,4.0,0,1,4,0.1,0.4,33.3%,1.3,,,,0,,,,,1,4.0,4,0,0
Zach Gentry,PIT,23,,4,0,1,1,4,4.0,0,1,4,0.3,1.0,100.0%,4.0,,,,0,,,,,1,4.0,4,0,0
Erik Harris,OAK,29,FS,16,14,0,0,0,,0,0,0,0.0,0.0,0.0%,,1,4,0,1,4,4.0,0.3,0.1,1,4.0,4,0,0
Krishawn Hogan,NOR,24,,8,0,1,1,4,4.0,0,0,4,0.1,0.5,100.0%,4.0,,,,0,,,,,1,4.0,4,0,0
Alfred Morris ,ARI,31,,1,0,0,0,0,,0,0,0,0.0,0.0,0.0%,,1,4,0,1,4,4.0,4.0,1.0,1,4.0,4,0,0
Roosevelt Nix,PIT,27,,3,0,3,2,4,2.0,0,0,4,0.7,1.3,66.7%,1.3,,,,0,,,,,2,2.0,4,0,0
Senorise Perry ,BUF,28,,11,0,1,1,1,1.0,0,0,1,0.1,0.1,100.0%,1.0,3,3,0,0,6,1.0,0.3,0.3,4,1.0,4,0,0
James Develin,NWE,31,,2,2,0,0,0,,0,0,0,0.0,0.0,0.0%,,2,3,0,1,2,1.5,1.5,1.0,2,1.5,3,0,0
Cyril Grayson,TAM,26,,2,0,1,1,3,3.0,0,0,3,0.5,1.5,100.0%,3.0,,,,0,,,,,1,3.0,3,0,0
Xavier Grimble,PIT,27,,3,1,3,1,3,3.0,0,0,3,0.3,1.0,33.3%,1.0,,,,0,,,,,1,3.0,3,0,0
Matt Haack,MIA,25,,16,0,0,0,0,,0,0,0,0.0,0.0,0.0%,,1,2,0,1,2,2.0,0.1,0.1,1,2.0,2,0,0
Brian Hoyer,IND,34,,4,1,0,0,0,,0,0,0,0.0,0.0,0.0%,,8,2,0,0,6,0.3,0.5,2.0,8,0.3,2,0,2
Dion Dawkins,BUF,25,LT,16,16,1,1,1,1.0,1,1,1,0.1,0.1,100.0%,1.0,,,,0,,,,,1,1.0,1,1,0
Dennis Kelly,TEN,29,,15,4,1,1,1,1.0,1,1,1,0.1,0.1,100.0%,1.0,,,,0,,,,,1,1.0,1,1,0
Trace McSorley,BAL,24,,1,0,0,0,0,,0,0,0,0.0,0.0,0.0%,,1,1,0,1,1,1.0,1.0,1.0,1,1.0,1,0,0
David Quessenberry ,TEN,29,,4,0,1,1,1,1.0,1,1,1,0.3,0.3,100.0%,1.0,,,,0,,,,,1,1.0,1,1,0
Jason Sanders,MIA,24,,16,0,1,1,1,1.0,1,1,1,0.1,0.1,100.0%,1.0,,,,0,,,,,1,1.0,1,1,0
Darrius Shepherd,GNB,24,,6,0,2,1,1,1.0,0,0,1,0.2,0.2,50.0%,0.5,,,,0,,,,,1,1.0,1,0,1
Eric Tomlinson,3TM,27,,8,3,1,1,1,1.0,0,0,1,0.1,0.1,100.0%,1.0,,,,0,,,,,1,1.0,1,0,0
Vita Vea,TAM,24,NT,16,1,1,1,1,1.0,1,1,1,0.1,0.1,100.0%,1.0,,,,0,,,,,1,1.0,1,1,0
Christian Wilkins,MIA,24,RDE,16,14,1,1,1,1.0,1,1,1,0.1,0.1,100.0%,1.0,,,,0,,,,,1,1.0,1,1,1
