Player,Scrim yds,TOT TD,Fmbl,Rec,Tgt,Att,Age,Rush yds,Rec yds,Yds/rec,Rec TD,Rec 1D,Catch %,Rushing TD,Rush 1D,Rush long,Rec long,Yards/att,Touch,Yards/touch,Scrim yds,TOT TD,Fmbl,Rec,Tgt,Att,Age,Rush yds,Rec yds,Yds/rec,Rec TD,Rec 1D,Catch %,Rushing TD,Rush 1D,Rush long,Rec long,Yards/att,Touch,Yards/touch
Jonnu Smith,14.310344827586206,0.1724137931034483,0.034482758620689655,1.3103448275862069,2.0689655172413794,0.0,22.5,0.0,14.310344827586206,10.8,0.1724137931034483,0.5172413793103449,63.35,0.0,0.0,0.0,46.5,0.0,1.3103448275862069,10.8
Chris Thompson,62.5,0.35,0.2,4.0,5.45,5.35,27.5,23.6,38.9,9.8,0.25,1.7,73.35,0.1,1.0,38.5,48.5,4.35,9.35,6.55
John Ross ,14.4375,0.4375,0.0625,1.3125,3.75,0.3125,23.5,1.3125,13.125,5.0,0.4375,0.8125,18.1,0.0,0.0,9.5,19.5,7.15,1.625,10.4
T.Y. Hilton,74.53333333333333,0.3333333333333333,0.06666666666666667,4.433333333333334,7.633333333333334,0.0,28.5,0.0,74.53333333333333,16.799999999999997,0.3333333333333333,3.3333333333333335,57.8,0.0,0.0,0.0,74.0,0.0,4.433333333333334,16.799999999999997
Allen Lazard,7.0,0.0,0.0,1.0,1.0,0.0,23.0,0.0,7.0,7.0,0.0,0.0,100.0,0.0,0.0,0.0,7.0,0.0,1.0,7.0
Alshon Jeffery,56.275862068965516,0.5172413793103449,0.034482758620689655,4.206896551724138,7.310344827586207,0.0,27.5,0.0,56.275862068965516,13.4,0.5172413793103449,3.4482758620689653,59.1,0.0,0.0,0.0,52.5,0.0,4.206896551724138,13.4
Jaylen Samuels,32.5,0.21428571428571427,0.07142857142857142,1.8571428571428572,2.0714285714285716,4.0,22.0,18.285714285714285,14.214285714285714,7.7,0.21428571428571427,0.7142857142857143,89.7,0.0,0.9285714285714286,25.0,23.0,4.6,5.857142857142857,5.5
Evan Engram ,51.88461538461539,0.34615384615384615,0.0,4.1923076923076925,6.884615384615385,0.15384615384615385,23.5,1.9230769230769231,49.96153846153846,12.05,0.34615384615384615,2.269230769230769,63.0,0.0,0.15384615384615385,14.0,44.5,13.0,4.346153846153846,12.05
Jalen Richard,43.65625,0.09375,0.34375,2.96875,3.65625,3.46875,24.5,16.6875,26.96875,9.2,0.03125,1.125,79.5,0.0625,0.65625,41.0,35.5,4.800000000000001,6.4375,6.7
Kareem Hunt,110.51851851851852,0.9259259259259259,0.037037037037037035,2.925925925925926,3.6296296296296298,16.77777777777778,22.5,79.66666666666667,30.85185185185185,11.55,0.37037037037037035,1.2222222222222223,79.19999999999999,0.5555555555555556,4.037037037037037,57.0,72.5,4.75,19.703703703703702,5.65
Marquez Valdes-Scantling,38.125,0.125,0.0,2.375,4.5625,0.125,24.0,1.8125,36.3125,15.3,0.125,1.4375,52.1,0.0,0.125,21.0,60.0,14.5,2.5,15.3
O.J. Howard ,41.541666666666664,0.4583333333333333,0.125,2.5,3.625,0.0,23.5,0.0,41.541666666666664,16.6,0.4583333333333333,2.0,68.75,0.0,0.0,0.0,66.5,0.0,2.5,16.6
Russell Gage,4.2,0.0,0.0,0.4,0.6666666666666666,0.0,22.0,0.0,4.2,10.5,0.0,0.13333333333333333,60.0,0.0,0.0,0.0,22.0,0.0,0.4,10.5
Rashaad Penny,35.285714285714285,0.14285714285714285,0.0,0.6428571428571429,0.8571428571428571,6.071428571428571,22.0,29.928571428571427,5.357142857142857,8.3,0.0,0.21428571428571427,75.0,0.14285714285714285,1.4285714285714286,38.0,24.0,4.9,6.714285714285714,5.3
Demarcus Robinson,15.625,0.125,0.0,1.34375,2.25,0.0,23.5,0.0,15.625,11.6,0.125,0.78125,60.25,0.0,0.0,0.0,61.0,0.0,1.34375,11.6
Boston Scott,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack Doyle,44.523809523809526,0.2857142857142857,0.14285714285714285,5.0476190476190474,6.714285714285714,0.0,27.5,0.0,44.523809523809526,9.0,0.2857142857142857,2.380952380952381,76.44999999999999,0.0,0.0,0.0,23.0,0.0,5.0476190476190474,9.0
Jimmy Graham,36.125,0.375,0.0,3.5,5.78125,0.0,31.5,0.0,36.125,10.35,0.375,2.0625,60.599999999999994,0.0,0.0,0.0,43.5,0.0,3.5,10.35
Ted Ginn Jr.,53.05,0.3,0.15,3.5,5.0,0.65,32.5,3.25,49.8,13.55,0.3,2.3,66.2,0.0,0.2,17.5,48.0,6.3,4.15,12.45
J.D. McKissic,25.61111111111111,0.16666666666666666,0.0,1.8888888888888888,2.611111111111111,2.7222222222222223,24.5,10.833333333333334,14.777777777777779,3.9,0.1111111111111111,0.8333333333333334,36.95,0.05555555555555555,0.3888888888888889,18.0,13.5,3.4,4.611111111111111,4.2
Tyler Eifert,37.5,0.16666666666666666,0.0,3.1666666666666665,4.0,0.0,27.5,0.0,37.5,11.7,0.16666666666666666,2.0,79.45,0.0,0.0,0.0,25.5,0.0,3.1666666666666665,11.7
Demaryius Thomas,52.45161290322581,0.3225806451612903,0.03225806451612903,4.580645161290323,7.387096774193548,0.0,30.5,0.0,52.45161290322581,11.45,0.3225806451612903,2.870967741935484,62.8,0.0,0.0,0.0,42.5,0.0,4.580645161290323,11.45
Adam Thielen,84.0625,0.40625,0.125,6.375,9.21875,0.1875,27.5,1.28125,82.78125,13.1,0.40625,4.15625,69.0,0.0,0.0625,13.0,66.5,8.5,6.5625,12.95
Jordan Akins,14.0625,0.0,0.0,1.0625,1.5625,0.0,26.0,0.0,14.0625,13.2,0.0,0.75,68.0,0.0,0.0,0.0,28.0,0.0,1.0625,13.2
Phillip Dorsett,16.774193548387096,0.0967741935483871,0.0,1.4193548387096775,1.935483870967742,0.16129032258064516,24.5,1.1612903225806452,15.612903225806452,12.649999999999999,0.0967741935483871,0.8709677419354839,71.45,0.0,0.06451612903225806,12.0,29.5,7.15,1.5806451612903225,12.2
Allen Hurns,29.96153846153846,0.15384615384615385,0.038461538461538464,2.269230769230769,3.5,0.0,26.5,0.0,29.96153846153846,13.600000000000001,0.15384615384615385,1.5384615384615385,63.349999999999994,0.0,0.0,0.0,49.5,0.0,2.269230769230769,13.600000000000001
Chase Edmonds,19.4375,0.125,0.0625,1.25,1.4375,3.75,22.0,13.0,6.4375,5.2,0.0,0.3125,87.0,0.125,0.875,29.0,13.0,3.5,5.0,3.9
Gerald Everett,18.53125,0.15625,0.03125,1.53125,2.5625,0.09375,23.5,0.90625,17.625,12.5,0.15625,0.75,58.0,0.0,0.0625,12.5,54.5,10.5,1.625,12.35
Giovani Bernard,45.57142857142857,0.25,0.0,2.7857142857142856,3.857142857142857,5.75,26.5,23.892857142857142,21.678571428571427,7.6,0.07142857142857142,0.8928571428571429,72.30000000000001,0.17857142857142858,1.25,24.0,43.5,4.1,8.535714285714286,5.2
Albert Wilson,48.35,0.35,0.0,3.4,4.85,0.55,25.5,1.1,47.25,14.1,0.35,2.15,71.0,0.0,0.15,5.5,69.0,2.0,3.95,12.2
Brian Hill,14.058823529411764,0.0,0.058823529411764705,0.17647058823529413,0.23529411764705882,1.8235294117647058,22.5,11.411764705882353,2.6470588235294117,13.5,0.0,0.0,75.0,0.0,0.29411764705882354,35.5,21.5,5.65,2.0,6.75
Taysom Hill,9.523809523809524,0.09523809523809523,0.047619047619047616,0.14285714285714285,0.3333333333333333,1.7619047619047619,27.5,9.333333333333334,0.19047619047619047,0.65,0.0,0.047619047619047616,21.45,0.09523809523809523,0.7619047619047619,17.5,2.5,2.65,1.9047619047619047,2.5
Eric Ebron,41.125,0.5625,0.0625,3.71875,6.125,0.09375,24.5,-0.25,41.375,11.100000000000001,0.53125,2.34375,60.8,0.03125,0.03125,1.0,48.5,-1.35,3.8125,10.8
Adam Humphries,45.75,0.1875,0.09375,4.28125,5.875,0.09375,24.5,0.53125,45.21875,10.5,0.1875,2.625,72.95,0.0,0.03125,6.5,47.0,5.75,4.375,10.45
Taylor Gabriel,36.75,0.09375,0.03125,3.125,4.5,0.53125,26.5,3.4375,33.3125,10.9,0.09375,1.59375,68.35,0.0,0.25,17.5,47.0,6.449999999999999,3.65625,10.15
Dion Lewis,63.34375,0.34375,0.03125,2.84375,3.1875,10.46875,27.5,44.15625,19.1875,6.75,0.125,0.75,89.75,0.21875,2.21875,40.0,28.5,4.15,13.3125,4.75
Nelson Agholor,48.21875,0.375,0.03125,3.9375,6.0,0.125,24.5,1.21875,47.0,11.95,0.375,2.0625,65.65,0.0,0.125,11.5,77.5,8.85,4.0625,11.9
Keelan Cole,38.71875,0.125,0.125,2.5,4.78125,0.0,24.5,0.0,38.71875,15.350000000000001,0.125,1.78125,52.45,0.0,0.0,0.0,55.0,0.0,2.5,15.350000000000001
Kyle Rudolph ,36.4375,0.375,0.0,3.78125,5.09375,0.0,28.5,0.0,36.4375,9.600000000000001,0.375,2.0,74.2,0.0,0.0,0.0,39.0,0.0,3.78125,9.600000000000001
Blake Jarwin,18.058823529411764,0.17647058823529413,0.0,1.588235294117647,2.1176470588235294,0.0,23.5,0.0,18.058823529411764,5.7,0.17647058823529413,1.1176470588235294,37.5,0.0,0.0,0.0,19.5,0.0,1.588235294117647,5.7
Damiere Byrd ,7.8125,0.125,0.0,0.6875,1.1875,0.0625,24.5,0.75,7.0625,9.25,0.125,0.375,54.4,0.0,0.0625,6.0,19.5,6.0,0.75,9.3
Kendrick Bourne,27.555555555555557,0.14814814814814814,0.037037037037037035,2.1481481481481484,3.7037037037037037,0.0,22.5,0.0,27.555555555555557,13.850000000000001,0.14814814814814814,1.5555555555555556,55.35,0.0,0.0,0.0,43.5,0.0,2.1481481481481484,13.850000000000001
Jordan Wilkins,26.3125,0.0625,0.125,1.0,1.0625,3.75,24.0,21.0,5.3125,5.3,0.0,0.125,94.1,0.0625,0.9375,53.0,17.0,5.6,4.75,5.5
Jacob Hollister,4.304347826086956,0.0,0.0,0.34782608695652173,0.6956521739130435,0.043478260869565216,24.5,0.21739130434782608,4.086956521739131,11.75,0.0,0.17391304347826086,58.2,0.0,0.0,2.5,21.0,2.5,0.391304347826087,11.2
Hayden Hurst,13.583333333333334,0.08333333333333333,0.0,1.0833333333333333,1.9166666666666667,0.08333333333333333,25.0,0.0,13.583333333333334,12.5,0.08333333333333333,0.6666666666666666,56.5,0.0,0.0,0.0,32.0,0.0,1.1666666666666667,11.6
Josh Reynolds,16.0625,0.1875,0.0,1.25,2.40625,0.0625,22.5,0.25,15.8125,11.7,0.1875,1.15625,50.25,0.0,0.0625,5.0,30.5,2.0,1.3125,11.35
Darren Fells,9.1875,0.1875,0.0,0.875,1.1875,0.0,31.5,0.0,9.1875,10.5,0.1875,0.5625,78.55000000000001,0.0,0.0,0.0,36.0,0.0,0.875,10.5
Willie Snead ,37.96153846153846,0.15384615384615385,0.11538461538461539,3.076923076923077,4.615384615384615,0.0,24.5,0.0,37.96153846153846,11.95,0.15384615384615385,2.1153846153846154,59.6,0.0,0.0,0.0,37.5,0.0,3.076923076923077,11.95
Tajae Sharpe,26.71875,0.125,0.0,2.09375,4.0625,0.0625,23.0,0.53125,26.1875,12.45,0.125,1.53125,52.349999999999994,0.0,0.03125,8.5,31.0,8.5,2.15625,12.4
David Moore,26.470588235294116,0.29411764705882354,0.11764705882352941,1.5294117647058822,3.1176470588235294,0.058823529411764705,22.5,0.29411764705882354,26.176470588235293,8.55,0.29411764705882354,1.1176470588235294,24.55,0.0,0.0,2.5,27.0,2.5,1.588235294117647,8.35
Nick Boyle,13.419354838709678,0.0,0.0,1.6451612903225807,2.3870967741935485,0.0,24.5,0.0,13.419354838709678,8.3,0.0,0.6774193548387096,68.95,0.0,0.0,0.0,20.5,0.0,1.6451612903225807,8.3
Ryan Griffin,22.047619047619047,0.047619047619047616,0.0,1.7619047619047619,3.2857142857142856,0.0,27.5,0.0,22.047619047619047,12.45,0.047619047619047616,1.0952380952380953,52.9,0.0,0.0,0.0,41.0,0.0,1.7619047619047619,12.45
Cameron Brate,27.5,0.375,0.0625,2.4375,3.9375,0.0,26.5,0.0,27.5,10.95,0.375,1.625,61.75,0.0,0.0,0.0,28.0,0.0,2.4375,10.95
Darrel Williams,11.833333333333334,0.16666666666666666,0.0,0.5,0.5,2.1666666666666665,23.0,7.333333333333333,4.5,9.0,0.16666666666666666,0.16666666666666666,100.0,0.0,0.6666666666666666,8.0,11.0,3.4,2.6666666666666665,4.4
Isaiah McKenzie,14.631578947368421,0.10526315789473684,0.42105263157894735,1.1578947368421053,2.263157894736842,0.5789473684210527,22.5,3.6842105263157894,10.947368421052632,8.6,0.0,0.631578947368421,45.4,0.10526315789473684,0.21052631578947367,9.5,18.5,5.3,1.736842105263158,7.7
Dare Ogunbowale,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Latimer,28.058823529411764,0.17647058823529413,0.058823529411764705,1.7647058823529411,2.764705882352941,0.0,25.5,0.0,28.058823529411764,16.2,0.17647058823529413,1.2352941176470589,65.05,0.0,0.0,0.0,35.5,0.0,1.7647058823529411,16.2
DaeSean Hamilton,17.357142857142858,0.14285714285714285,0.0,2.142857142857143,3.2142857142857144,0.0,23.0,0.0,17.357142857142858,8.1,0.14285714285714285,1.1428571428571428,66.7,0.0,0.0,0.0,24.0,0.0,2.142857142857143,8.1
Geronimo Allison,27.8,0.1,0.15,2.15,3.45,0.0,23.5,0.0,27.8,13.1,0.1,1.05,62.85,0.0,0.0,0.0,68.0,0.0,2.15,13.1
Jonathan Williams,6.785714285714286,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.21428571428571427,2.142857142857143,23.0,6.714285714285714,0.07142857142857142,0.5,0.0,0.0,75.0,0.07142857142857142,0.42857142857142855,10.5,0.5,1.75,2.2857142857142856,1.8499999999999999
Mike Boone,6.0,0.0,0.0,0.25,0.375,1.375,23.0,5.875,0.125,0.5,0.0,0.0,66.7,0.0,0.25,20.0,1.0,4.3,1.625,3.7
Mark Walton,5.357142857142857,0.0,0.0,0.35714285714285715,0.5714285714285714,1.0,21.0,2.4285714285714284,2.9285714285714284,8.2,0.0,0.07142857142857142,62.5,0.0,0.35714285714285715,10.0,24.0,2.4,1.3571428571428572,3.9
Jarius Wright,21.375,0.09375,0.09375,1.90625,2.625,0.0625,28.5,1.21875,20.15625,10.7,0.09375,1.15625,72.45,0.0,0.03125,17.0,31.5,9.75,1.96875,10.9
Marcus Johnson,9.666666666666666,0.06666666666666667,0.06666666666666667,0.7333333333333333,1.0666666666666667,0.06666666666666667,23.5,-0.13333333333333333,9.8,13.0,0.06666666666666667,0.5333333333333333,68.75,0.0,0.0,-1.0,25.0,-1.0,0.8,11.65
Vyncint Smith,13.0,0.14285714285714285,0.0,0.7142857142857143,1.4285714285714286,0.0,22.0,0.0,13.0,18.2,0.14285714285714285,0.42857142857142855,50.0,0.0,0.0,0.0,35.0,0.0,0.7142857142857143,18.2
Vance McDonald,31.92,0.2,0.08,2.56,3.84,0.0,27.5,0.0,31.92,12.8,0.2,1.68,63.85,0.0,0.0,0.0,51.5,0.0,2.56,12.8
Malcolm Brown ,5.882352941176471,0.0,0.058823529411764705,0.23529411764705882,0.23529411764705882,1.2941176470588236,22.5,3.2941176470588234,2.588235294117647,6.65,0.0,0.17647058823529413,100.0,0.0,0.11764705882352941,11.5,12.0,3.25,1.5294117647058822,3.5
Seth Roberts ,31.8,0.1,0.06666666666666667,2.933333333333333,4.3,0.1,26.5,0.16666666666666666,31.633333333333333,10.8,0.1,1.5666666666666667,68.25,0.0,0.03333333333333333,5.5,36.5,0.85,3.033333333333333,10.5
Will Dissly,39.0,0.5,0.0,2.0,3.5,0.0,22.0,0.0,39.0,19.5,0.5,1.25,57.1,0.0,0.0,0.0,66.0,0.0,2.0,19.5
Keke Coutee,47.833333333333336,0.16666666666666666,0.0,4.666666666666667,6.833333333333333,0.5,21.0,0.0,47.833333333333336,10.3,0.16666666666666666,3.1666666666666665,68.3,0.0,0.0,3.0,40.0,0.0,5.166666666666667,9.3
Marvin Hall,8.708333333333334,0.08333333333333333,0.0,0.5,1.1666666666666667,0.08333333333333333,24.5,0.0,8.708333333333334,22.45,0.08333333333333333,0.2916666666666667,37.4,0.0,0.0,1.5,43.5,0.0,0.5833333333333334,21.2
Bilal Powell,63.40909090909091,0.2727272727272727,0.13636363636363635,1.5454545454545454,2.3181818181818183,11.727272727272727,29.5,50.68181818181818,12.727272727272727,8.7,0.045454545454545456,0.5454545454545454,65.4,0.22727272727272727,2.1818181818181817,56.5,29.5,4.3,13.272727272727273,4.85
Isaiah Ford,0.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Juszczyk,23.333333333333332,0.06666666666666667,0.13333333333333333,2.1,2.7666666666666666,0.5,26.5,2.033333333333333,21.3,10.15,0.06666666666666667,0.9333333333333333,75.9,0.0,0.2,12.0,50.0,4.1,2.6,9.0
Paul Richardson ,42.34782608695652,0.34782608695652173,0.0,2.782608695652174,5.0,0.08695652173913043,25.5,0.391304347826087,41.95652173913044,14.55,0.34782608695652173,2.0,56.05,0.0,0.0,3.5,53.5,2.25,2.869565217391304,14.15
Malik Turner,3.3333333333333335,0.0,0.0,0.3333333333333333,0.5,0.0,22.0,0.0,3.3333333333333335,10.0,0.0,0.16666666666666666,66.7,0.0,0.0,0.0,19.0,0.0,0.3333333333333333,10.0
C.J. Uzomah,17.7,0.13333333333333333,0.0,1.7666666666666666,2.6333333333333333,0.0,24.5,0.0,17.7,9.7,0.13333333333333333,0.9333333333333333,66.95,0.0,0.0,0.0,25.0,0.0,1.7666666666666666,9.7
Jeremy Sprinkle,2.0,0.07407407407407407,0.0,0.25925925925925924,0.4444444444444444,0.0,23.5,0.0,2.0,7.35,0.07407407407407407,0.14814814814814814,61.150000000000006,0.0,0.0,0.0,11.0,0.0,0.25925925925925924,7.35
Charles Clay,28.53846153846154,0.07692307692307693,0.07692307692307693,2.6923076923076925,4.230769230769231,0.0,28.5,0.0,28.53846153846154,10.100000000000001,0.07692307692307693,1.5384615384615385,62.25,0.0,0.0,0.0,32.5,0.0,2.6923076923076925,10.100000000000001
Tre'Quan Smith,28.466666666666665,0.3333333333333333,0.0,1.8666666666666667,2.933333333333333,0.0,22.0,0.0,28.466666666666665,15.3,0.3333333333333333,1.6666666666666667,63.6,0.0,0.0,0.0,62.0,0.0,1.8666666666666667,15.3
Ricky Seals-Jones,21.76,0.16,0.0,1.84,3.88,0.0,22.5,0.0,21.76,13.45,0.16,0.96,46.099999999999994,0.0,0.0,0.0,34.5,0.0,1.84,13.45
Josh Hill,9.4375,0.0625,0.0625,1.0,1.4375,0.03125,27.5,-0.25,9.6875,9.7,0.0625,0.5625,69.7,0.0,0.0,-4.0,22.5,-4.0,1.03125,9.25
Tavon Austin,31.774193548387096,0.16129032258064516,0.3225806451612903,2.2903225806451615,4.129032258064516,2.806451612903226,26.5,13.838709677419354,17.93548387096774,6.2,0.0967741935483871,0.8709677419354839,56.900000000000006,0.06451612903225806,0.6129032258064516,28.5,28.0,5.15,5.096774193548387,6.1
Justin Jackson,26.23076923076923,0.15384615384615385,0.0,1.1538461538461537,1.4615384615384615,3.8461538461538463,23.0,15.846153846153847,10.384615384615385,9.0,0.0,0.46153846153846156,78.9,0.15384615384615385,1.0,20.0,19.0,4.1,5.0,5.2
Jaron Brown,20.09375,0.28125,0.0,1.40625,2.75,0.0,27.5,0.0,20.09375,13.65,0.28125,1.0,59.3,0.0,0.0,0.0,48.5,0.0,1.40625,13.65
Zay Jones ,31.225806451612904,0.2903225806451613,0.03225806451612903,2.6774193548387095,5.67741935483871,0.03225806451612903,22.5,0.0,31.225806451612904,11.649999999999999,0.2903225806451613,1.6774193548387097,45.7,0.0,0.0,0.0,45.0,0.0,2.7096774193548385,11.55
Jake Kumerow,20.6,0.2,0.0,1.6,2.2,0.0,26.0,0.0,20.6,12.9,0.2,0.8,72.7,0.0,0.0,0.0,49.0,0.0,1.6,12.9
Tim Patrick,20.75,0.0625,0.125,1.4375,2.5625,0.1875,25.0,1.0625,19.6875,13.7,0.0625,0.9375,56.1,0.0,0.125,13.0,26.0,5.7,1.625,12.8
Delanie Walker,50.411764705882355,0.23529411764705882,0.11764705882352941,4.588235294117647,6.9411764705882355,0.11764705882352941,33.5,-0.11764705882352941,50.529411764705884,11.95,0.17647058823529413,2.764705882352941,61.900000000000006,0.058823529411764705,0.058823529411764705,0.5,29.0,-0.5,4.705882352941177,11.8
Bennie Fowler,21.115384615384617,0.15384615384615385,0.07692307692307693,1.7307692307692308,3.1923076923076925,0.0,26.5,0.0,21.115384615384617,12.25,0.15384615384615385,1.1153846153846154,55.55,0.0,0.0,0.0,27.5,0.0,1.7307692307692308,12.25
Wayne Gallman,33.357142857142854,0.07142857142857142,0.17857142857142858,1.7142857142857142,2.5,5.785714285714286,23.5,23.285714285714285,10.071428571428571,6.050000000000001,0.03571428571428571,0.4642857142857143,67.2,0.03571428571428571,1.1071428571428572,16.5,16.0,3.9,7.5,4.35
Anthony Firkser,18.75,0.08333333333333333,0.0,1.5833333333333333,1.6666666666666667,0.0,23.0,0.0,18.75,11.8,0.08333333333333333,0.9166666666666666,95.0,0.0,0.0,0.0,28.0,0.0,1.5833333333333333,11.8
Ameer Abdullah,30.958333333333332,0.20833333333333334,0.125,1.1666666666666667,1.625,6.916666666666667,24.5,23.041666666666668,7.916666666666667,7.9,0.041666666666666664,0.5833333333333334,73.2,0.16666666666666666,1.0833333333333333,17.5,17.0,2.15,8.083333333333334,5.55
Maxx Williams,10.125,0.08333333333333333,0.041666666666666664,1.2916666666666667,1.4583333333333333,0.20833333333333334,23.5,0.5833333333333334,9.541666666666666,7.300000000000001,0.08333333333333333,0.5833333333333334,88.69999999999999,0.0,0.16666666666666666,5.5,21.0,2.85,1.5,6.65
Marquise Goodwin,52.22222222222222,0.2222222222222222,0.037037037037037035,2.925925925925926,5.481481481481482,0.2962962962962963,27.5,1.962962962962963,50.25925925925926,17.2,0.2222222222222222,2.4074074074074074,53.4,0.0,0.1111111111111111,11.5,75.0,6.65,3.2222222222222223,15.9
Damion Ratley,11.076923076923077,0.0,0.0,1.0,1.5384615384615385,0.0,23.0,0.0,11.076923076923077,11.1,0.0,0.38461538461538464,65.0,0.0,0.0,0.0,27.0,0.0,1.0,11.1
Kalen Ballage,20.583333333333332,0.08333333333333333,0.08333333333333333,0.75,0.9166666666666666,3.0,23.0,15.916666666666666,4.666666666666667,6.2,0.0,0.16666666666666666,81.8,0.08333333333333333,0.8333333333333334,75.0,31.0,5.3,3.75,5.5
Trey Quinn,25.0,0.3333333333333333,0.0,3.0,3.3333333333333335,0.3333333333333333,23.0,0.0,25.0,8.3,0.3333333333333333,1.6666666666666667,90.0,0.0,0.0,0.0,15.0,0.0,3.3333333333333335,7.5
Chester Rogers,28.62962962962963,0.1111111111111111,0.037037037037037035,2.814814814814815,4.037037037037037,0.14814814814814814,23.5,0.14814814814814814,28.48148148148148,10.75,0.1111111111111111,1.8148148148148149,67.9,0.0,0.0,1.5,47.5,-0.6499999999999999,2.962962962962963,10.05
Justin Hardy ,11.0625,0.15625,0.0625,1.0625,1.59375,0.0,26.5,0.0,11.0625,10.3,0.15625,0.65625,66.3,0.0,0.0,0.0,23.0,0.0,1.0625,10.3
Ty Montgomery,41.38095238095238,0.23809523809523808,0.09523809523809523,2.2857142857142856,3.380952380952381,5.333333333333333,24.5,21.952380952380953,19.428571428571427,8.45,0.047619047619047616,0.7142857142857143,68.35,0.19047619047619047,1.0952380952380953,26.5,33.0,4.199999999999999,7.619047619047619,5.550000000000001
Ito Smith,33.357142857142854,0.2857142857142857,0.07142857142857142,1.9285714285714286,2.2857142857142856,6.428571428571429,23.0,22.5,10.857142857142858,5.6,0.0,0.6428571428571429,84.4,0.2857142857142857,1.2857142857142858,18.0,20.0,3.5,8.357142857142858,4.0
T.J. Yeldon,57.416666666666664,0.2916666666666667,0.125,3.5416666666666665,4.958333333333333,6.375,24.5,27.791666666666668,29.625,8.2,0.16666666666666666,1.4166666666666667,71.85,0.125,0.9583333333333334,39.0,28.5,4.6,9.916666666666666,5.85
Cordarrelle Patterson+,29.193548387096776,0.1935483870967742,0.12903225806451613,1.6774193548387097,2.2580645161290325,1.7741935483870968,26.5,11.258064516129032,17.93548387096774,10.9,0.0967741935483871,0.8387096774193549,74.4,0.0967741935483871,0.5806451612903226,37.0,57.0,7.3500000000000005,3.4516129032258065,8.65
Javon Wims,8.0,0.0,0.0,1.0,1.25,0.0,24.0,0.0,8.0,8.0,0.0,0.5,80.0,0.0,0.0,0.0,16.0,0.0,1.0,8.0
Laquon Treadwell,16.193548387096776,0.03225806451612903,0.03225806451612903,1.7741935483870968,2.838709677419355,0.0,22.5,0.0,16.193548387096776,9.3,0.03225806451612903,0.9032258064516129,61.55,0.0,0.0,0.0,23.5,0.0,1.7741935483870968,9.3
Dontrelle Inman,30.80952380952381,0.19047619047619047,0.0,2.5238095238095237,3.9523809523809526,0.0,28.5,0.0,30.80952380952381,12.3,0.19047619047619047,1.0952380952380953,64.3,0.0,0.0,0.0,27.5,0.0,2.5238095238095237,12.3
Brandon Bolden,5.5625,0.09375,0.03125,0.125,0.21875,0.65625,27.5,4.9375,0.625,5.65,0.03125,0.0625,62.5,0.0625,0.21875,37.0,8.0,8.3,0.78125,7.4
Logan Thomas,6.0,0.041666666666666664,0.0,0.7916666666666666,1.0833333333333333,0.0,26.5,0.0,6.0,8.0,0.041666666666666664,0.20833333333333334,74.19999999999999,0.0,0.0,0.0,23.0,0.0,0.7916666666666666,8.0
Ben Watson,28.8125,0.1875,0.03125,3.0,3.90625,0.0,37.5,0.0,28.8125,10.0,0.1875,1.625,76.65,0.0,0.0,0.0,32.5,0.0,3.0,10.0
Rhett Ellison,16.9,0.1,0.0,1.6333333333333333,2.2,0.0,29.5,0.0,16.9,10.350000000000001,0.1,0.8666666666666667,74.25,0.0,0.0,0.0,28.0,0.0,1.6333333333333333,10.350000000000001
C.J. Ham,5.612903225806452,0.03225806451612903,0.0,0.5806451612903226,0.7419354838709677,0.41935483870967744,24.5,0.6774193548387096,4.935483870967742,8.7,0.0,0.22580645161290322,80.4,0.03225806451612903,0.1935483870967742,4.0,14.5,1.6,1.0,5.65
Nick Vannett,13.1,0.13333333333333333,0.03333333333333333,1.3666666666666667,1.9333333333333333,0.0,24.5,0.0,13.1,9.8,0.13333333333333333,0.7666666666666667,73.7,0.0,0.0,0.0,26.5,0.0,1.3666666666666667,9.8
DeSean Jackson,58.03846153846154,0.3076923076923077,0.0,3.5,6.3076923076923075,0.34615384615384615,31.5,2.576923076923077,55.46153846153846,16.15,0.2692307692307692,2.6153846153846154,55.5,0.038461538461538464,0.11538461538461539,18.5,58.0,8.75,3.8461538461538463,15.200000000000001
Justin Watson,0.4166666666666667,0.0,0.0,0.08333333333333333,0.25,0.0,23.0,0.0,0.4166666666666667,5.0,0.0,0.0,33.3,0.0,0.0,0.0,5.0,0.0,0.08333333333333333,5.0
Marcedes Lewis,11.15625,0.15625,0.0,0.84375,1.625,0.0,33.5,0.0,11.15625,13.15,0.15625,0.59375,62.5,0.0,0.0,0.0,33.5,0.0,0.84375,13.15
James O'Shaughnessy,12.1,0.03333333333333333,0.0,1.2666666666666666,2.066666666666667,0.0,25.5,0.0,12.1,9.75,0.03333333333333333,0.6333333333333333,60.75,0.0,0.0,0.0,23.0,0.0,1.2666666666666666,9.75
